1;5500000000.0;-59.80
2;5500000000.0;-59.52
3;5500000000.0;-59.86
4;5500000000.0;-59.44
5;5500000000.0;-59.74
6;5500000000.0;-59.63
7;5500000000.0;-59.61
8;5500000000.0;-59.84
9;5500000000.0;-59.93
10;5500000000.0;-59.76
11;5500000000.0;-59.68
12;5500000000.0;-59.79
13;5500000000.0;-116.80
14;5500000000.0;-59.80
15;5500000000.0;-59.66
16;5500000000.0;-59.82
17;5500000000.0;-59.61
18;5500000000.0;-59.70
19;5500000000.0;-59.67
20;5500000000.0;-59.53
21;5500000000.0;-59.73
22;5500000000.0;-59.80
23;5500000000.0;-59.87
24;5500000000.0;-59.93
25;5500000000.0;-59.92
26;5500000000.0;-60.01
27;5500000000.0;-59.91
